chapter	article_fact	target_file	component_count	proof_status	clean_exact_roots	all_selected_roots	article_imports_closure	helper_bucket_closure	dependency_fact_count
8	pss_paper.p_8_2_strongmono_slice	8/P_8_2_strongmono_slice.thy	1	exact-clean-proof	pss_wip.m_8_2_strongmono_slice	pss_wip.m_8_2_strongmono_slice	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy	PSS/cross-chapter:544;chapter-8/local:4	603
8	pss_paper.p_8_2_subexpr_component_Pred	8/P_8_2_subexpr_component_Pred.thy	1	exact-clean-proof	pss_wip.m_8_2_keystone	pss_wip.m_8_2_keystone	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_3_marked_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;7/P_7_1_term_components.thy;7/P_7_2_scb_compose.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_RightNodes_Mark.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy;8/P_8_1_diagSeq_Trans.thy	PSS/cross-chapter:652;chapter-8/local:39	815
8	pss_paper.p_8_2_subexpr_component_strongmono	8/P_8_2_subexpr_component_strongmono.thy	1	exact-clean-proof	pss_wip.m_8_2_subexpr_component_strongmono_uncond	pss_wip.m_8_2_subexpr_component_strongmono_uncond	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_3_marked_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;7/P_7_1_term_components.thy;7/P_7_2_scb_compose.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_RightNodes_Mark.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy;8/P_8_1_diagSeq_Trans.thy;8/P_8_2_subexpr_component_Pred.thy	PSS/cross-chapter:656;chapter-8/local:54	863
8	pss_paper.p_8_3_TransCondII_oper_descend	8/P_8_3_TransCondII_oper_descend.thy	1	exact-clean-proof	pss_scratch.y5_8_3_TransCondII_oper_descend	pss_scratch.y5_8_3_TransCondII_oper_descend	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_basic_2.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;5/P_5_3_pred_is_oper1.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_P_oper_1.thy;6/P_6_2_P_oper_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_2_nonmulti_oper_1.thy;6/P_6_2_nonmulti_oper_2.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_3_marked_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_le.thy;6/P_6_5_Red_marked.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_oper.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_ST_eq_Union_SkT.thy;6/P_6_7_standard_P_components.thy;6/P_6_7_standard_prefix.thy;6/P_6_7_standard_reduced.thy;6/P_6_8_standard_slice_Br_descending.thy;7/P_7_1_lessBT_linord.thy;7/P_7_1_paren_balance.thy;7/P_7_1_term_components.thy;7/P_7_2_add_scb.thy;7/P_7_2_scb_compose.thy;7/P_7_2_scb_fseq.thy;7/P_7_2_scb_triviality.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_Trans_monoT.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_Mark_Trans_repr.thy;7/P_7_4_RightNodes_Mark.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy;8/P_8_1_diagSeq_Trans.thy;8/P_8_2_condV_terminal_slice_Trans.thy;8/P_8_2_standard_slice_Red_strongmono.thy;8/P_8_2_strongmono_slice.thy;8/P_8_2_subexpr_component_Pred.thy;8/P_8_2_subexpr_component_strongmono.thy;8/P_8_3_kind0_base_basepoint.thy;8/P_8_3_kind0_branch_rule.thy;8/P_8_4_rightmost_nonadm_ancestor.thy;8/P_8_5_Joints_FirstNodes_basic.thy;8/P_8_7_OT_examples.thy;8/P_8_7_OT_scb_recursive.thy;8/P_8_7_const00_Trans.thy;8/P_8_7_fseq_descend.thy	PSS/cross-chapter:1009;chapter-8/local:920	2236
8	pss_paper.p_8_3_kind0_base_basepoint	8/P_8_3_kind0_base_basepoint.thy	2	exact-clean-proof	pss_wip.m_8_3_kind0_base_basepoint	pss_wip.m_8_3_kind0_base_basepoint	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_oper.thy;6/P_6_6_reduced_slice.thy	PSS/cross-chapter:593;chapter-8/local:3	647
8	pss_paper.p_8_3_kind0_base_ineq	8/P_8_3_kind0_base_ineq.thy	1	named-corrected-or-partial		pss_wip.m_8_3_kind0_base_ineq		PSS/cross-chapter:5;chapter-8/local:1	7
8	pss_paper.p_8_3_kind0_branch_rule	8/P_8_3_kind0_branch_rule.thy	1	exact-clean-proof	pss_wip.m_8_3_kind0_branch_rule	pss_wip.m_8_3_kind0_branch_rule		PSS/cross-chapter:12;chapter-8/local:1	14
8	pss_paper.p_8_4_Trans_oper_exchange	8/P_8_4_Trans_oper_exchange.thy	3	named-corrected-or-partial		pss_wip.m_8_4_Trans_oper_exchange_corrected_condIII	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;5/P_5_3_pred_is_oper1.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_2_nonmulti_oper_2.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_standard_prefix.thy;6/P_6_7_standard_reduced.thy;7/P_7_1_lessBT_linord.thy;7/P_7_2_add_scb.thy;7/P_7_2_scb_compose.thy;7/P_7_2_scb_fseq.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_Mark_Trans_repr.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy	PSS/cross-chapter:790;chapter-8/local:89	989
8	pss_paper.p_8_4_oper_basic	8/P_8_4_oper_basic.thy	3	exact-clean-proof	pss_scratch.y3h_p_8_4_oper_basic;pss_wip.m_8_4_oper_basic_part1	pss_scratch.y3h_p_8_4_oper_basic;pss_wip.m_8_4_oper_basic_part1	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_basic_2.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;5/P_5_3_pred_is_oper1.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_P_oper_1.thy;6/P_6_2_P_oper_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_2_nonmulti_oper_1.thy;6/P_6_2_nonmulti_oper_2.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_3_marked_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_le.thy;6/P_6_5_Red_marked.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_oper.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_ST_eq_Union_SkT.thy;6/P_6_7_standard_P_components.thy;6/P_6_7_standard_prefix.thy;6/P_6_7_standard_reduced.thy;6/P_6_8_standard_slice_Br_descending.thy;7/P_7_1_lessBT_linord.thy;7/P_7_1_paren_balance.thy;7/P_7_1_term_components.thy;7/P_7_2_add_scb.thy;7/P_7_2_scb_compose.thy;7/P_7_2_scb_fseq.thy;7/P_7_2_scb_triviality.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_Trans_monoT.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_Mark_Trans_repr.thy;7/P_7_4_RightNodes_Mark.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy;8/P_8_1_diagSeq_Trans.thy;8/P_8_2_condV_terminal_slice_Trans.thy;8/P_8_2_standard_slice_Red_strongmono.thy;8/P_8_2_strongmono_slice.thy;8/P_8_2_subexpr_component_Pred.thy;8/P_8_2_subexpr_component_strongmono.thy;8/P_8_3_kind0_base_basepoint.thy;8/P_8_3_kind0_branch_rule.thy;8/P_8_4_rightmost_nonadm_ancestor.thy;8/P_8_5_Joints_FirstNodes_basic.thy;8/P_8_7_OT_examples.thy;8/P_8_7_OT_scb_recursive.thy;8/P_8_7_Trans_preserves_OT.thy;8/P_8_7_const00_Trans.thy	PSS/cross-chapter:1009;chapter-8/local:928	2248
8	pss_paper.p_8_4_rightmost_nonadm_ancestor	8/P_8_4_rightmost_nonadm_ancestor.thy	4	exact-clean-proof	pss_wip.m_8_4_rightmost_nonadm_ancestor	pss_wip.m_8_4_rightmost_nonadm_ancestor	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_standard_reduced.thy	PSS/cross-chapter:643;chapter-8/local:3	704
8	pss_paper.p_8_5_Joints_FirstNodes_basic	8/P_8_5_Joints_FirstNodes_basic.thy	4	exact-clean-proof	pss_wip.m_8_5_Joints_FirstNodes_basic	pss_wip.m_8_5_Joints_FirstNodes_basic	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;5/P_5_3_pred_is_oper1.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_P_oper_1.thy;6/P_6_2_P_oper_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_2_nonmulti_oper_1.thy;6/P_6_2_nonmulti_oper_2.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_ST_eq_Union_SkT.thy;6/P_6_7_standard_P_components.thy;6/P_6_7_standard_reduced.thy;6/P_6_8_standard_slice_Br_descending.thy;8/P_8_2_standard_slice_Red_strongmono.thy	PSS/cross-chapter:759;chapter-8/local:3	834
8	pss_paper.p_8_5_Trans_oper_exchange	8/P_8_5_Trans_oper_exchange.thy	3	exact-clean-proof	pss_scratch.y3h_p_8_5_Trans_oper_exchange	pss_scratch.y3h_p_8_5_Trans_oper_exchange	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;5/P_5_3_pred_is_oper1.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_P_oper_1.thy;6/P_6_2_P_oper_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_2_nonmulti_oper_1.thy;6/P_6_2_nonmulti_oper_2.thy;6/P_6_3_adm_slice.thy;6/P_6_3_admof_slice.thy;6/P_6_3_marked_slice.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_ancestor_slice_Red_IncrFirst.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_coeff.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy;6/P_6_7_ST_eq_Union_SkT.thy;6/P_6_7_standard_P_components.thy;6/P_6_7_standard_prefix.thy;6/P_6_7_standard_reduced.thy;6/P_6_8_standard_slice_Br_descending.thy;7/P_7_1_lessBT_linord.thy;7/P_7_1_paren_balance.thy;7/P_7_1_term_components.thy;7/P_7_2_add_scb.thy;7/P_7_2_scb_compose.thy;7/P_7_2_scb_fseq.thy;7/P_7_3_Mark_rightmost1.thy;7/P_7_3_c1_c2.thy;7/P_7_3_twoColumn.thy;7/P_7_4_Mark_Trans_repr.thy;7/P_7_4_RightNodes_Mark.thy;7/P_7_4_Trans_Mark_Pred.thy;7/P_7_4_Trans_Mark_seg.thy;8/P_8_1_diagSeq_Trans.thy;8/P_8_2_standard_slice_Red_strongmono.thy;8/P_8_2_subexpr_component_Pred.thy;8/P_8_2_subexpr_component_strongmono.thy;8/P_8_4_rightmost_nonadm_ancestor.thy;8/P_8_5_Joints_FirstNodes_basic.thy	PSS/cross-chapter:927;chapter-8/local:243	1390
8	pss_paper.p_8_6_Trans_fseq_condVI	8/P_8_6_Trans_fseq_condVI.thy	1	unmapped					0
8	pss_paper.p_8_6_const2nd_Trans	8/P_8_6_const2nd_Trans.thy	1	exact-clean-proof	pss_wip.m_8_6_const2nd_Trans_paper	pss_wip.m_8_6_const2nd_Trans_paper	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_slice.thy	PSS/cross-chapter:564;chapter-8/local:32	655
8	pss_paper.p_8_6_diagSeq_Trans_oper	8/P_8_6_diagSeq_Trans_oper.thy	1	exact-clean-proof	pss_wip.m_8_6_diagSeq_Trans_oper_paper	pss_wip.m_8_6_diagSeq_Trans_oper_paper	5/P_5_1_ancestor_basic_1.thy;5/P_5_1_ancestor_tree_1.thy;5/P_5_1_parent_exists_1.thy;5/P_5_1_parent_exists_2.thy;5/P_5_1_parent_exists_3.thy;6/P_6_1_le_IncrFirst_inv.thy;6/P_6_2_P_IncrFirst.thy;6/P_6_2_P_additive.thy;6/P_6_2_P_components_1.thy;6/P_6_2_P_components_2.thy;6/P_6_2_mono_ancestor_slice.thy;6/P_6_2_mono_prefix.thy;6/P_6_2_multi_crit_12.thy;6/P_6_2_multi_crit_23.thy;6/P_6_4_FirstNodes_Joints_mono.thy;6/P_6_4_FirstNodes_TrMax_Joints.thy;6/P_6_4_P_IdxSum.thy;6/P_6_4_P_leftend_mono.thy;6/P_6_4_mono_slice_next.thy;6/P_6_5_Lng_Red.thy;6/P_6_5_Red_IncrFirst.thy;6/P_6_5_Red_Pred.thy;6/P_6_5_Red_welldef.thy;6/P_6_5_monoT_Red.thy;6/P_6_6_P_reduced.thy;6/P_6_6_Red_leftend_1.thy;6/P_6_6_condAB_coeff.thy;6/P_6_6_oneColumn.thy;6/P_6_6_reduced_iff_cond.thy;6/P_6_6_reduced_leftend.thy;6/P_6_6_reduced_oper.thy;6/P_6_6_reduced_slice.thy;7/P_7_2_scb_compose.thy;7/P_7_3_twoColumn.thy;8/P_8_1_diagSeq_Trans.thy	PSS/cross-chapter:684;chapter-8/local:30	775
8	pss_paper.p_8_6_trailing_principal_annihilable	8/P_8_6_trailing_principal_annihilable.thy	1	unmapped					0
8	pss_paper.p_8_7_OT_dom_hereditary	8/P_8_7_OT_dom_hereditary.thy	1	exact-clean-proof	pss_wip.m_8_7_OT_dom_hereditary	pss_wip.m_8_7_OT_dom_hereditary		PSS/cross-chapter:23	25
8	pss_paper.p_8_7_OT_examples	8/P_8_7_OT_examples.thy	4	exact-clean-proof	pss_mechanized.otb_Dpt_0;pss_wip.m_8_7_OT_ex1;pss_wip.m_8_7_OT_ex2;pss_wip.m_8_7_OT_ex3;pss_wip.m_8_7_OT_ex4;pss_wip.m_8_7_OT_examples	pss_mechanized.otb_Dpt_0;pss_wip.m_8_7_OT_ex1;pss_wip.m_8_7_OT_ex2;pss_wip.m_8_7_OT_ex3;pss_wip.m_8_7_OT_ex4;pss_wip.m_8_7_OT_examples	7/P_7_1_lessBT_linord.thy	PSS/cross-chapter:3;chapter-8/local:6	14
8	pss_paper.p_8_7_OT_scb_recursive	8/P_8_7_OT_scb_recursive.thy	1	exact-clean-proof	pss_wip.m_8_7_OT_scb_recursive	pss_wip.m_8_7_OT_scb_recursive		PSS/cross-chapter:14;chapter-8/local:2	18
8	pss_paper.p_8_7_OT_tail_annihilable	8/P_8_7_OT_tail_annihilable.thy	1	unmapped					0
8	pss_paper.p_8_7_Pred_oper0	8/P_8_7_Pred_oper0.thy	1	unmapped					0
