rank	fact	serial	theory	source_file	source_line
3821	pss_scratch.wcl_accfrag_relacc	2328868	pss_scratch	isabelle/layerC/pss_scratch.thy	6592
3822	pss_scratch.wcl_accfrag_prog_of_core	2328898	pss_scratch	isabelle/layerC/pss_scratch.thy	6602
3823	pss_scratch.wcl_accfrag_distinguished_of_core	2328904	pss_scratch	isabelle/layerC/pss_scratch.thy	6631
3824	pss_scratch.wcl_Mset_distinguished_of_core	2328910	pss_scratch	isabelle/layerC/pss_scratch.thy	6654
3825	pss_scratch.wcl_Mset_eq_accfrag_of_core	2328918	pss_scratch	isabelle/layerC/pss_scratch.thy	6659
3826	pss_scratch.wcl_collapse_of_core	2328930	pss_scratch	isabelle/layerC/pss_scratch.thy	6676
3827	pss_scratch.wcl_min_bad_body_acc	2328946	pss_scratch	isabelle/layerC/pss_scratch.thy	6690
3828	pss_scratch.wcl_lower_head_bad_exists	2328980	pss_scratch	isabelle/layerC/pss_scratch.thy	6744
3829	pss_scratch.wcl_min_bad_lex	2329018	pss_scratch	isabelle/layerC/pss_scratch.thy	6798
3830	pss_scratch.wcl_wf_of_upper	2329058	pss_scratch	isabelle/layerC/pss_scratch.thy	6903
3831	pss_scratch.wcl_upper_of_wf	2329070	pss_scratch	isabelle/layerC/pss_scratch.thy	6985
3832	pss_scratch.wcl_upper_iff_wf	2329078	pss_scratch	isabelle/layerC/pss_scratch.thy	6992
3833	pss_scratch.wcl_collapse_of_upper	2329090	pss_scratch	isabelle/layerC/pss_scratch.thy	6995
3834	pss_scratch.wcl_buc1_2_2_of_upper	2329102	pss_scratch	isabelle/layerC/pss_scratch.thy	6999
3835	pss_scratch.ox7_slice_TransOT	2329118	pss_scratch	isabelle/layerC/pss_scratch.thy	7066
3836	pss_scratch.ox7_bpHeadV_body_ge_v1	2329142	pss_scratch	isabelle/layerC/pss_scratch.thy	7146
3837	pss_scratch.ox7_ub_lt_bpHeadV_body	2329154	pss_scratch	isabelle/layerC/pss_scratch.thy	7255
3838	pss_scratch.wtw_core_step	2329176	pss_scratch	isabelle/layerC/pss_scratch.thy	7307
3839	pss_scratch.wcl_high_comp_bad_pred	2329190	pss_scratch	isabelle/layerC/pss_scratch.thy	7360
3840	pss_scratch.wcl_high_comp_not_acc	2329198	pss_scratch	isabelle/layerC/pss_scratch.thy	7377
3841	pss_scratch.wcl_wf_of_upper_via_step	2329206	pss_scratch	isabelle/layerC/pss_scratch.thy	7399
3842	pss_scratch.ox7_headlt_lessBT	2329220	pss_scratch	isabelle/layerC/pss_scratch.thy	7542
3843	pss_scratch.ox7_bpHeadV_share	2329230	pss_scratch	isabelle/layerC/pss_scratch.thy	7576
3844	pss_scratch.ot7_SETLE1_ltJ_of_head	2329308	pss_scratch	isabelle/layerC/pss_scratch.thy	7617
3845	pss_scratch.bwo_all_OT_principal_acc_of_Wstar_total	2329424	pss_scratch	isabelle/layerC/pss_scratch.thy	7816
3846	pss_scratch.bwo_2_2_wf	2329438	pss_scratch	isabelle/layerC/pss_scratch.thy	7834
3847	pss_scratch.bwo_Wstar_total_of_wf	2329444	pss_scratch	isabelle/layerC/pss_scratch.thy	7862
3848	pss_scratch.bwo_2_2_wf_iff	2329452	pss_scratch	isabelle/layerC/pss_scratch.thy	7871
3849	pss_scratch.bwo_domB_Nil	2329466	pss_scratch	isabelle/layerC/pss_scratch.thy	7997
3850	pss_scratch.bwo_addBT_Nil_right	2329476	pss_scratch	isabelle/layerC/pss_scratch.thy	8002
3851	pss_scratch.bwo_addBT_Nil_left	2329484	pss_scratch	isabelle/layerC/pss_scratch.thy	8005
3852	pss_scratch.bwo_addBT_assoc	2329496	pss_scratch	isabelle/layerC/pss_scratch.thy	8008
3853	pss_scratch.bwo_addBT_domB	2329510	pss_scratch	isabelle/layerC/pss_scratch.thy	8014
3854	pss_scratch.bwo_operB_split	2329536	pss_scratch	isabelle/layerC/pss_scratch.thy	8032
3855	pss_scratch.bwo_addBT_operB	2329550	pss_scratch	isabelle/layerC/pss_scratch.thy	8048
3856	pss_scratch.bwo_Aop_mono_nv	2329562	pss_scratch	isabelle/layerC/pss_scratch.thy	8080
3857	pss_scratch.bwo_2_4a_shift_closure	2329572	pss_scratch	isabelle/layerC/pss_scratch.thy	8108
3858	pss_scratch.bwo_domB_Dsucc0	2329582	pss_scratch	isabelle/layerC/pss_scratch.thy	8181
3859	pss_scratch.bwo_operB_Dsucc0	2329592	pss_scratch	isabelle/layerC/pss_scratch.thy	8184
3860	pss_scratch.bwo_2_5_sub1	2329606	pss_scratch	isabelle/layerC/pss_scratch.thy	8201
3861	pss_scratch.ox8_lastT_GBT	2330116	pss_scratch	isabelle/layerC/pss_scratch.thy	8323
3862	pss_scratch.ox8_rsub_GBT	2330124	pss_scratch	isabelle/layerC/pss_scratch.thy	8344
3863	pss_scratch.ox8_rsub_lessBT_of_OTP	2330138	pss_scratch	isabelle/layerC/pss_scratch.thy	8391
3864	pss_scratch.ox8_RightNodes_cons	2330154	pss_scratch	isabelle/layerC/pss_scratch.thy	8404
3865	pss_scratch.ox8_rsub_head_RN	2330168	pss_scratch	isabelle/layerC/pss_scratch.thy	8425
3866	pss_scratch.ox8_dfree_lastT	2330176	pss_scratch	isabelle/layerC/pss_scratch.thy	8453
3867	pss_scratch.ox8_dfree_rsub	2330190	pss_scratch	isabelle/layerC/pss_scratch.thy	8471
3868	pss_scratch.ox8_dfree_lastV	2330200	pss_scratch	isabelle/layerC/pss_scratch.thy	8480
3869	pss_scratch.ox8_OTP_e3_body	2330220	pss_scratch	isabelle/layerC/pss_scratch.thy	8503
3870	pss_scratch.ox8_body_rspine_lessBT	2330256	pss_scratch	isabelle/layerC/pss_scratch.thy	8539
3871	pss_scratch.bwl_Aop_mono_X	2330374	pss_scratch	isabelle/layerC/pss_scratch.thy	8704
3872	pss_scratch.bwl_Aset_mono	2330414	pss_scratch	isabelle/layerC/pss_scratch.thy	8709
3873	pss_scratch.bwl_Aop_mono_nv	2330430	pss_scratch	isabelle/layerC/pss_scratch.thy	8719
3874	pss_scratch.bwl_Aop_cong	2330454	pss_scratch	isabelle/layerC/pss_scratch.thy	8726
3875	pss_scratch.bwl_Wf_coh	2330586	pss_scratch	isabelle/layerC/pss_scratch.thy	8753
3876	pss_scratch.bwl_Wf_eq_W	2330596	pss_scratch	isabelle/layerC/pss_scratch.thy	8770
3877	pss_scratch.bwl_W_unfold	2330608	pss_scratch	isabelle/layerC/pss_scratch.thy	8776
3878	pss_scratch.bwl_A1	2330616	pss_scratch	isabelle/layerC/pss_scratch.thy	8800
3879	pss_scratch.bwl_A2	2330648	pss_scratch	isabelle/layerC/pss_scratch.thy	8807
3880	pss_scratch.bwl_A1_intro	2330688	pss_scratch	isabelle/layerC/pss_scratch.thy	8818
3881	pss_scratch.bwl_A1_dest	2330710	pss_scratch	isabelle/layerC/pss_scratch.thy	8827
3882	pss_scratch.bwl_A2'	2330736	pss_scratch	isabelle/layerC/pss_scratch.thy	8835
3883	pss_scratch.bwl_W_zero	2330748	pss_scratch	isabelle/layerC/pss_scratch.thy	8846
3884	pss_scratch.bwl_W2	2330770	pss_scratch	isabelle/layerC/pss_scratch.thy	8851
3885	pss_scratch.bwl_W3	2330804	pss_scratch	isabelle/layerC/pss_scratch.thy	8860
3886	pss_scratch.bwl_W_level_mono	2330838	pss_scratch	isabelle/layerC/pss_scratch.thy	8874
3887	pss_scratch.bwl_2_4a_shift	2330876	pss_scratch	isabelle/layerC/pss_scratch.thy	8892
3888	pss_scratch.bwl_2_4b_add	2330918	pss_scratch	isabelle/layerC/pss_scratch.thy	8965
3889	pss_scratch.bwl_2_4b_mult	2330942	pss_scratch	isabelle/layerC/pss_scratch.thy	8981
3890	pss_scratch.bwl_domB_one	2330952	pss_scratch	isabelle/layerC/pss_scratch.thy	8993
3891	pss_scratch.bwl_one_W	2330962	pss_scratch	isabelle/layerC/pss_scratch.thy	8996
3892	pss_scratch.bwl_numBT_W	2330972	pss_scratch	isabelle/layerC/pss_scratch.thy	9006
3893	pss_scratch.bwl_2_5_sub1	2330992	pss_scratch	isabelle/layerC/pss_scratch.thy	9014
3894	pss_scratch.bwl_domB_case_i	2331022	pss_scratch	isabelle/layerC/pss_scratch.thy	9056
3895	pss_scratch.bwl_TBv_neq_zero	2331034	pss_scratch	isabelle/layerC/pss_scratch.thy	9061
3896	pss_scratch.bwl_case_iii_guard_TBv	2331054	pss_scratch	isabelle/layerC/pss_scratch.thy	9072
3897	pss_scratch.bwl_D_zero_W	2331080	pss_scratch	isabelle/layerC/pss_scratch.thy	9086
3898	pss_scratch.bwl_key_collapse_sub	2331204	pss_scratch	isabelle/layerC/pss_scratch.thy	9115
3899	pss_scratch.bwl_key_collapse	2331280	pss_scratch	isabelle/layerC/pss_scratch.thy	9213
3900	pss_scratch.bwl_W_Dself	2331318	pss_scratch	isabelle/layerC/pss_scratch.thy	9221
3901	pss_scratch.bwl_numNat_numBT	2331326	pss_scratch	isabelle/layerC/pss_scratch.thy	9228
3902	pss_scratch.bwl_tbvIdx	2331332	pss_scratch	isabelle/layerC/pss_scratch.thy	9231
3903	pss_scratch.bwl_domB_case_ii	2331358	pss_scratch	isabelle/layerC/pss_scratch.thy	9241
3904	pss_scratch.bwl_operB_case_ii	2331462	pss_scratch	isabelle/layerC/pss_scratch.thy	9252
3905	pss_scratch.bwl_DC	2331488	pss_scratch	isabelle/layerC/pss_scratch.thy	9278
3906	pss_scratch.bwl_W_subset_star	2331502	pss_scratch	isabelle/layerC/pss_scratch.thy	9441
3907	pss_scratch.bwl_WstarI	2331620	pss_scratch	isabelle/layerC/pss_scratch.thy	9461
3908	pss_scratch.bwl_WstarD	2331688	pss_scratch	isabelle/layerC/pss_scratch.thy	9464
3909	pss_scratch.bwl_W_in_Wstar	2331716	pss_scratch	isabelle/layerC/pss_scratch.thy	9469
3910	pss_scratch.bwl_zero_Wstar	2331726	pss_scratch	isabelle/layerC/pss_scratch.thy	9472
3911	pss_scratch.bwl_2_6	2331786	pss_scratch	isabelle/layerC/pss_scratch.thy	9477
3912	pss_scratch.bwl_size_list_butlast	2331824	pss_scratch	isabelle/layerC/pss_scratch.thy	9629
3913	pss_scratch.bwl_size_butlast_lt	2331860	pss_scratch	isabelle/layerC/pss_scratch.thy	9633
3914	pss_scratch.bwl_2_7_aux	2331950	pss_scratch	isabelle/layerC/pss_scratch.thy	9647
3915	pss_scratch.bwl_2_8_dfree_Wstar	2332012	pss_scratch	isabelle/layerC/pss_scratch.thy	9724
3916	pss_scratch.bwl_2_8_principal	2332066	pss_scratch	isabelle/layerC/pss_scratch.thy	9733
3917	pss_scratch.bwl_not_lessBT_zero	2332270	pss_scratch	isabelle/layerC/pss_scratch.thy	9771
3918	pss_scratch.bwl_acc_BP_of_BT_aux	2332306	pss_scratch	isabelle/layerC/pss_scratch.thy	9779
3919	pss_scratch.bwl_acc_BP_of_BT	2332322	pss_scratch	isabelle/layerC/pss_scratch.thy	9800
3920	pss_scratch.bwl_acc_of_W	2332362	pss_scratch	isabelle/layerC/pss_scratch.thy	9808
3921	pss_scratch.bwl_Wstar_total_of_cof	2332386	pss_scratch	isabelle/layerC/pss_scratch.thy	9927
3922	pss_scratch.bwl_wf_RPrel_of_cof	2332400	pss_scratch	isabelle/layerC/pss_scratch.thy	9942
3923	pss_scratch.ot9_LastStep_A9_faithful	2332586	pss_scratch	isabelle/layerC/pss_scratch.thy	9986
3924	pss_scratch.ot9_FINRC	2332660	pss_scratch	isabelle/layerC/pss_scratch.thy	10032
3925	pss_scratch.oi8_census_FINRC	2332738	pss_scratch	isabelle/layerC/pss_scratch.thy	10041
3926	pss_scratch.ox9_ok_of_hge	2333962	pss_scratch	isabelle/layerC/pss_scratch.thy	10139
3927	pss_scratch.ox9_holeD_0E	2334208	pss_scratch	isabelle/layerC/pss_scratch.thy	10154
3928	pss_scratch.ox9_holeD_SucE	2334222	pss_scratch	isabelle/layerC/pss_scratch.thy	10159
3929	pss_scratch.ox9_holeD_ne	2334234	pss_scratch	isabelle/layerC/pss_scratch.thy	10165
3930	pss_scratch.ox9_lessBT_zero	2334242	pss_scratch	isabelle/layerC/pss_scratch.thy	10173
3931	pss_scratch.ox9_lessBP_iff	2334270	pss_scratch	isabelle/layerC/pss_scratch.thy	10178
3932	pss_scratch.ox9_lessBP_trans	2334284	pss_scratch	isabelle/layerC/pss_scratch.thy	10180
3933	pss_scratch.ox9_snoc_lessBT	2334294	pss_scratch	isabelle/layerC/pss_scratch.thy	10186
3934	pss_scratch.ox9_holeD_lessBT	2334312	pss_scratch	isabelle/layerC/pss_scratch.thy	10189
3935	pss_scratch.ox9_lexP	2334320	pss_scratch	isabelle/layerC/pss_scratch.thy	10210
3936	pss_scratch.ox9_TT_aux	2334348	pss_scratch	isabelle/layerC/pss_scratch.thy	10260
3937	pss_scratch.ox9_TT	2334380	pss_scratch	isabelle/layerC/pss_scratch.thy	10299
3938	pss_scratch.ox9_lexM	2334440	pss_scratch	isabelle/layerC/pss_scratch.thy	10317
3939	pss_scratch.ox9_MAIN	2334492	pss_scratch	isabelle/layerC/pss_scratch.thy	10381
3940	pss_scratch.ox9_holeD_of_flat3	2334516	pss_scratch	isabelle/layerC/pss_scratch.thy	10507
3941	pss_scratch.ox9_rsub_Suc	2334532	pss_scratch	isabelle/layerC/pss_scratch.thy	10542
3942	pss_scratch.ox9_holeD_lastT	2334558	pss_scratch	isabelle/layerC/pss_scratch.thy	10553
3943	pss_scratch.ox9_holeD_rsub	2334574	pss_scratch	isabelle/layerC/pss_scratch.thy	10565
3944	pss_scratch.ox9_ok_lastT	2334592	pss_scratch	isabelle/layerC/pss_scratch.thy	10585
3945	pss_scratch.ox9_ok_rsub	2334604	pss_scratch	isabelle/layerC/pss_scratch.thy	10604
3946	pss_scratch.ox9_engine	2334702	pss_scratch	isabelle/layerC/pss_scratch.thy	10624
3947	pss_scratch.ox10_cex_not_ok	2334880	pss_scratch	isabelle/layerC/pss_scratch.thy	10840
3948	pss_scratch.ox10_cex_not_hge	2334918	pss_scratch	isabelle/layerC/pss_scratch.thy	10843
3949	pss_scratch.ox10_engine	2334984	pss_scratch	isabelle/layerC/pss_scratch.thy	10863
3950	pss_scratch.ox10_SETLE1_ltJ	2335056	pss_scratch	isabelle/layerC/pss_scratch.thy	10995
3951	pss_scratch.oi10_census_KK	2335160	pss_scratch	isabelle/layerC/pss_scratch.thy	11096
3952	pss_scratch.ox10_lexP	2335210	pss_scratch	isabelle/layerC/pss_scratch.thy	11171
3953	pss_scratch.ox10_lexP_subsumes_ox9	2335244	pss_scratch	isabelle/layerC/pss_scratch.thy	11224
3954	pss_scratch.y3_W_mono	2335276	pss_scratch	isabelle/layerC/pss_scratch.thy	11280
3955	pss_scratch.y3_TBv_dfree_W_aux	2335308	pss_scratch	isabelle/layerC/pss_scratch.thy	11295
3956	pss_scratch.y3_TBv_dfree_W	2335328	pss_scratch	isabelle/layerC/pss_scratch.thy	11320
3957	pss_scratch.y3_dfree_ex_lev_aux	2335358	pss_scratch	isabelle/layerC/pss_scratch.thy	11333
3958	pss_scratch.y3_dfree_ex_lev	2335380	pss_scratch	isabelle/layerC/pss_scratch.thy	11370
3959	pss_scratch.y3_dfree_W_ex	2335386	pss_scratch	isabelle/layerC/pss_scratch.thy	11382
3960	pss_scratch.y3_Trans_dfree	2335396	pss_scratch	isabelle/layerC/pss_scratch.thy	11390
3961	pss_scratch.y3_Trans_W	2335408	pss_scratch	isabelle/layerC/pss_scratch.thy	11395
3962	pss_scratch.y3_one_in_TBv	2335424	pss_scratch	isabelle/layerC/pss_scratch.thy	11403
3963	pss_scratch.y3_D0one_not_NatSet	2335440	pss_scratch	isabelle/layerC/pss_scratch.thy	11406
3964	pss_scratch.y3_TBv_ne_zeroset	2335450	pss_scratch	isabelle/layerC/pss_scratch.thy	11416
3965	pss_scratch.y3_TBv_ne_NatSet	2335456	pss_scratch	isabelle/layerC/pss_scratch.thy	11424
3966	pss_scratch.y3_TBv_inj	2335478	pss_scratch	isabelle/layerC/pss_scratch.thy	11432
3967	pss_scratch.y3_cof0_imp_bwl_cof	2335526	pss_scratch	isabelle/layerC/pss_scratch.thy	11463
3968	pss_scratch.y3_wf_RPrel_of_cof0	2335540	pss_scratch	isabelle/layerC/pss_scratch.thy	11507
3969	pss_scratch.y3_W_acc	2335588	pss_scratch	isabelle/layerC/pss_scratch.thy	11528
3970	pss_scratch.y3_cofimg_of_bwl_cof	2335642	pss_scratch	isabelle/layerC/pss_scratch.thy	11620
3971	pss_scratch.y3_PSS_acc_of_cofimg	2335698	pss_scratch	isabelle/layerC/pss_scratch.thy	11653
3972	pss_scratch.y3_PSS_acc_of_KK_cofimg	2335750	pss_scratch	isabelle/layerC/pss_scratch.thy	11824
3973	pss_scratch.ox11_snoc_le	2335782	pss_scratch	isabelle/layerC/pss_scratch.thy	11890
3974	pss_scratch.ox11_TT	2336472	pss_scratch	isabelle/layerC/pss_scratch.thy	11950
3975	pss_scratch.ox11_safe_of_ok_aux	2336488	pss_scratch	isabelle/layerC/pss_scratch.thy	12001
3976	pss_scratch.ox11_safe_of_ok	2336500	pss_scratch	isabelle/layerC/pss_scratch.thy	12039
3977	pss_scratch.ox11_spge_of_rsub	2336826	pss_scratch	isabelle/layerC/pss_scratch.thy	12056
3978	pss_scratch.ox11_safe_of_set	2336866	pss_scratch	isabelle/layerC/pss_scratch.thy	12099
3979	pss_scratch.ox11_holeD_ne2	2336896	pss_scratch	isabelle/layerC/pss_scratch.thy	12158
3980	pss_scratch.ox11_KK_of_BG	2337044	pss_scratch	isabelle/layerC/pss_scratch.thy	12183
3981	pss_scratch.oi11_census_BG	2337160	pss_scratch	isabelle/layerC/pss_scratch.thy	12370
3982	pss_scratch.y4_xseq_Dpt	2337256	pss_scratch	isabelle/layerC/pss_scratch.thy	12493
3983	pss_scratch.y4_xseq_TBv	2337274	pss_scratch	isabelle/layerC/pss_scratch.thy	12502
3984	pss_scratch.y4_xseq_lt	2337302	pss_scratch	isabelle/layerC/pss_scratch.thy	12509
3985	pss_scratch.y4_xseq_mono	2337320	pss_scratch	isabelle/layerC/pss_scratch.thy	12538
3986	pss_scratch.y4_xseq_le_mono	2337332	pss_scratch	isabelle/layerC/pss_scratch.thy	12558
3987	pss_scratch.y4_leBT_addBT_self	2337350	pss_scratch	isabelle/layerC/pss_scratch.thy	12568
3988	pss_scratch.y4_leBT_addBT_mono_right	2337368	pss_scratch	isabelle/layerC/pss_scratch.thy	12578
3989	pss_scratch.y4_prefix_split	2337392	pss_scratch	isabelle/layerC/pss_scratch.thy	12587
3990	pss_scratch.y4_descP_suffix	2337406	pss_scratch	isabelle/layerC/pss_scratch.thy	12640
3991	pss_scratch.y4_OT_suffix	2337430	pss_scratch	isabelle/layerC/pss_scratch.thy	12643
3992	pss_scratch.y4_GBT_suffix	2337442	pss_scratch	isabelle/layerC/pss_scratch.thy	12647
3993	pss_scratch.y4_inner	2337554	pss_scratch	isabelle/layerC/pss_scratch.thy	12661
3994	pss_scratch.y4_xseq_cof	2337590	pss_scratch	isabelle/layerC/pss_scratch.thy	12883
3995	pss_scratch.y4_N_mono	2337602	pss_scratch	isabelle/layerC/pss_scratch.thy	12912
3996	pss_scratch.y4_N_mono_le	2337622	pss_scratch	isabelle/layerC/pss_scratch.thy	13034
3997	pss_scratch.y4_descP_all_le_hd	2337638	pss_scratch	isabelle/layerC/pss_scratch.thy	13060
3998	pss_scratch.y4_TBv_of_head	2337656	pss_scratch	isabelle/layerC/pss_scratch.thy	13084
3999	pss_scratch.y4_leBT_min	2337678	pss_scratch	isabelle/layerC/pss_scratch.thy	13102
4000	pss_scratch.y4_bump	2337806	pss_scratch	isabelle/layerC/pss_scratch.thy	13128
4001	pss_scratch.y4_operB_domzero_const	2337832	pss_scratch	isabelle/layerC/pss_scratch.thy	13154
4002	pss_scratch.y4_le_replicate	2337858	pss_scratch	isabelle/layerC/pss_scratch.thy	13221
4003	pss_scratch.y4_dfree_suffix	2337874	pss_scratch	isabelle/layerC/pss_scratch.thy	13242
4004	pss_scratch.y4_bachmann	2337932	pss_scratch	isabelle/layerC/pss_scratch.thy	13261
4005	pss_scratch.y4_cof0	2337962	pss_scratch	isabelle/layerC/pss_scratch.thy	13678
4006	pss_scratch.y4_wf_RPrel	2337976	pss_scratch	isabelle/layerC/pss_scratch.thy	13689
4007	pss_scratch.y4_bwl_cof	2337986	pss_scratch	isabelle/layerC/pss_scratch.thy	13692
4008	pss_scratch.y4_buc1_2_2_OT_B_wf	2338012	pss_scratch	isabelle/layerC/pss_scratch.thy	13700
4009	pss_scratch.y4_cofimg	2338038	pss_scratch	isabelle/layerC/pss_scratch.thy	13706
4010	pss_scratch.y4_PSS_acc_of_KK	2338118	pss_scratch	isabelle/layerC/pss_scratch.thy	13716
4011	pss_scratch.y4_PSS_wf_of_KK	2338220	pss_scratch	isabelle/layerC/pss_scratch.thy	13806
4012	pss_scratch.y4_PSS_acc_of_KK_wf	2338298	pss_scratch	isabelle/layerC/pss_scratch.thy	13847
4013	pss_scratch.ox12_szP_pos	2338774	pss_scratch	isabelle/layerC/pss_scratch.thy	13910
4014	pss_scratch.ox12_szT_zero	2338780	pss_scratch	isabelle/layerC/pss_scratch.thy	13913
4015	pss_scratch.ox12_szP_Dzero	2338796	pss_scratch	isabelle/layerC/pss_scratch.thy	13919
4016	pss_scratch.ox12_safe_of_size_aux	2338854	pss_scratch	isabelle/layerC/pss_scratch.thy	13931
4017	pss_scratch.ox12_safe_of_size	2338876	pss_scratch	isabelle/layerC/pss_scratch.thy	13980
4018	pss_scratch.ox12_sz_lastT_lt	2338892	pss_scratch	isabelle/layerC/pss_scratch.thy	13988
4019	pss_scratch.ox12_sz_rsub_le	2338924	pss_scratch	isabelle/layerC/pss_scratch.thy	14003
4020	pss_scratch.ox12_sz_rsub_lt	2338944	pss_scratch	isabelle/layerC/pss_scratch.thy	14024
4021	pss_scratch.ox12_KK	2339010	pss_scratch	isabelle/layerC/pss_scratch.thy	14046
4022	pss_scratch.oi12_census	2339050	pss_scratch	isabelle/layerC/pss_scratch.thy	14102
4023	pss_scratch.ox12_KK_free	2339110	pss_scratch	isabelle/layerC/pss_scratch.thy	14166
4024	pss_scratch.y5_PSS_wf	2339122	pss_scratch	isabelle/layerC/pss_scratch.thy	14197
4025	pss_scratch.y5_PSS_acc	2339134	pss_scratch	isabelle/layerC/pss_scratch.thy	14200
4026	pss_scratch.y5_Trans_OT_B	2339148	pss_scratch	isabelle/layerC/pss_scratch.thy	14205
4027	pss_scratch.y5_Trans_descend	2339198	pss_scratch	isabelle/layerC/pss_scratch.thy	14208
4028	pss_scratch.y5_take_concat_ne	2339264	pss_scratch	isabelle/layerC/pss_scratch.thy	14228
4029	pss_scratch.y5_Lng_Pred_pos	2339288	pss_scratch	isabelle/layerC/pss_scratch.thy	14252
4030	pss_scratch.y5_Lng_oper_pos	2339328	pss_scratch	isabelle/layerC/pss_scratch.thy	14266
4031	pss_scratch.y5_ST_PS_Lng_pos	2339390	pss_scratch	isabelle/layerC/pss_scratch.thy	14327
4032	pss_scratch.y5_Fdom	2339446	pss_scratch	isabelle/layerC/pss_scratch.thy	14344
4033	pss_scratch.y5_8_1_condI_OT	2339532	pss_scratch	isabelle/layerC/pss_scratch.thy	14410
4034	pss_scratch.y5_8_3_condII_OT	2339580	pss_scratch	isabelle/layerC/pss_scratch.thy	14420
4035	pss_scratch.y5_8_3_TransCondII_oper_descend	2339624	pss_scratch	isabelle/layerC/pss_scratch.thy	14432
4036	pss_scratch.y3_Br_last_head_coeff	2339648	pss_scratch	isabelle/layerC/pss_scratch.thy	14458
4037	pss_scratch.y3_LastStep_gt	2339670	pss_scratch	isabelle/layerC/pss_scratch.thy	14478
4038	pss_scratch.y3_LastStep_J1_mem	2339718	pss_scratch	isabelle/layerC/pss_scratch.thy	14486
4039	pss_scratch.y3_LastStep_set_nonempty	2339750	pss_scratch	isabelle/layerC/pss_scratch.thy	14500
4040	pss_scratch.y3_LastStep_bounded_lt_neq	2339798	pss_scratch	isabelle/layerC/pss_scratch.thy	14512
4041	pss_scratch.y3_LastStep_lt_Lng_Br	2339826	pss_scratch	isabelle/layerC/pss_scratch.thy	14526
4042	pss_scratch.y3_LastStep_lt_Lng_Br_DT	2339850	pss_scratch	isabelle/layerC/pss_scratch.thy	14550
4043	pss_scratch.y3_nextAdm_unique	2339872	pss_scratch	isabelle/layerC/pss_scratch.thy	14568
4044	pss_scratch.y3_nextAdm_ex	2339942	pss_scratch	isabelle/layerC/pss_scratch.thy	14594
4045	pss_scratch.y3_nextAdm_ex1	2339982	pss_scratch	isabelle/layerC/pss_scratch.thy	14626
4046	pss_scratch.y3_7_4_Trans_nextAdm	2340008	pss_scratch	isabelle/layerC/pss_scratch.thy	14634
4047	pss_scratch.y3_7_4_Mark_nextAdm	2340082	pss_scratch	isabelle/layerC/pss_scratch.thy	14643
4048	pss_scratch.y3g_condI_exchange1_rtps	2340144	pss_scratch	isabelle/layerC/pss_scratch.thy	14693
4049	pss_scratch.y3g_condI_descent_rtps	2340214	pss_scratch	isabelle/layerC/pss_scratch.thy	14740
4050	pss_scratch.y3g_p_8_1_Trans_fseq_condI	2340244	pss_scratch	isabelle/layerC/pss_scratch.thy	14826
4051	pss_scratch.y3h_W_seed_mono0	2340262	pss_scratch	isabelle/layerC/pss_scratch.thy	14877
4052	pss_scratch.y3h_bodyM_lt_bodyO_tight	2340284	pss_scratch	isabelle/layerC/pss_scratch.thy	14888
4053	pss_scratch.y3h_bodyO_lt_bodyM	2340316	pss_scratch	isabelle/layerC/pss_scratch.thy	14909
4054	pss_scratch.y3h_exchange_condV_nonadm	2340402	pss_scratch	isabelle/layerC/pss_scratch.thy	14926
4055	pss_scratch.y3h_M_lt_prev_condV_adm	2340460	pss_scratch	isabelle/layerC/pss_scratch.thy	14981
4056	pss_scratch.y3h_p_8_5_Trans_oper_exchange	2340588	pss_scratch	isabelle/layerC/pss_scratch.thy	15072
4057	pss_scratch.y3h_scbext_reflect	2340626	pss_scratch	isabelle/layerC/pss_scratch.thy	15157
4058	pss_scratch.y3h_core_TB_of_flat	2340650	pss_scratch	isabelle/layerC/pss_scratch.thy	15185
4059	pss_scratch.y3h_part3_of_forms	2340784	pss_scratch	isabelle/layerC/pss_scratch.thy	15206
4060	pss_scratch.y3h_part3_jm3anchor	2340870	pss_scratch	isabelle/layerC/pss_scratch.thy	15245
4061	pss_scratch.y3h_LbaseH_uncond	2340940	pss_scratch	isabelle/layerC/pss_scratch.thy	15342
4062	pss_scratch.y3h_p_8_4_oper_basic_part3_condIII	2340986	pss_scratch	isabelle/layerC/pss_scratch.thy	15354
4063	pss_scratch.y3h_p_8_4_oper_basic_part3_condIV_nonadmeq	2341044	pss_scratch	isabelle/layerC/pss_scratch.thy	15383
4064	pss_scratch.y3h_p_8_4_oper_basic_part3_condIV_admeq	2341116	pss_scratch	isabelle/layerC/pss_scratch.thy	15414
4065	pss_scratch.y3h_p_8_4_oper_basic	2341216	pss_scratch	isabelle/layerC/pss_scratch.thy	15527
4066	pss_scratch.y3s_Red_T_PS	2341260	pss_scratch	isabelle/layerC/pss_scratch.thy	15636
4067	pss_scratch.y3s_Red_funpow_T_PS	2341270	pss_scratch	isabelle/layerC/pss_scratch.thy	15645
4068	pss_scratch.y3s_Lng_funpow_Red	2341282	pss_scratch	isabelle/layerC/pss_scratch.thy	15649
4069	pss_scratch.y3s_zeroT_funpow_Red	2341294	pss_scratch	isabelle/layerC/pss_scratch.thy	15661
4070	pss_scratch.y3s_Pred_T_PS	2341308	pss_scratch	isabelle/layerC/pss_scratch.thy	15675
